Row Id,City Id,City,State,URL,Score Id,Category,Criterion,Level of government,Orientation/Identity,Score
22211,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,14,Non-Discrimination Laws,Public Accommodations,State,Gender Identity,0
22212,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,15,Non-Discrimination Laws,Public Accommodations,County,Sexual Orientation,0
22213,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,16,Non-Discrimination Laws,Public Accommodations,County,Gender Identity,0
22214,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,17,Non-Discrimination Laws,Public Accommodations,City,Sexual Orientation,0
22215,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,18,Non-Discrimination Laws,Public Accommodations,City,Gender Identity,0
22216,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,19,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,State,NA,0
22217,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,20,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,County,NA,0
22218,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,21,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,City,NA,0
22219,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,22,Non-Discrimination Laws,Protects Youth From Conversion Therapy,State,NA,2
22220,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,23,Non-Discrimination Laws,Protects Youth From Conversion Therapy,County,NA,0
22221,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,24,Non-Discrimination Laws,Protects Youth From Conversion Therapy,City,NA,0
22222,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,25,Municipality as Employer,Non-Discrimination in City Employment,City,Sexual Orientation,0
22223,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,26,Municipality as Employer,Non-Discrimination in City Employment,City,Gender Identity,0
22224,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,27,Municipality as Employer,Transgender-Inclusive Healthcare Benefits,City,NA,0
22225,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,28,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Sexual Orientation,0
22226,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,29,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Gender Identity,0
22227,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,30,Municipality as Employer,Inclusive Workplace,City,NA,0
22228,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,31,Municipality as Employer,City Employee Domestic Partner Benefits,City,NA,0
22229,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,32,Municipal Services,Human Rights Commission,County,NA,0
22230,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,33,Municipal Services,Human Rights Commission,City,NA,0
22231,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,34,Municipal Services,Enforcement Mechanism in Human Rights Commission,County,NA,0
22232,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,35,Municipal Services,Enforcement Mechanism in Human Rights Commission,City,NA,0
22233,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,36,Municipal Services,LGBTQ+ Liaison in City Executive's Office,City,NA,0
22234,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,37,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Sexual Orientation,0
22235,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,38,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Gender Identity,0
22236,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,39,Municipal Services,City provides services to/supports LGBTQ+ youth,City,NA,0
22237,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,40,Municipal Services,City provides services to/supports LGBTQ+ people experiencing homelessness,City,NA,0
22238,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,41,Municipal Services,City provides services to/supports LGBTQ+ older adults,City,NA,0
22239,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,42,Municipal Services,City provides services to/supports people living with HIV or AIDS,City,NA,0
22240,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,43,Municipal Services,City provides services to/supports the transgender community,City,NA,0
22241,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,44,Law Enforcement,LGBTQ+ Police Liaison or Task Force,City,NA,0
22242,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,45,Law Enforcement,Reported 2019 Hate Crimes Statistics to the FBI,City,NA,12
22243,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,46,Leadership on LGBTQ+ Equality,Leadership's Public Position on LGBTQ+ Equality,City,NA,1
22244,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,47,Leadership on LGBTQ+ Equality,Leadership's Pro-Equality Legislative or Policy Efforts,City,NA,0
22245,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,48,Leadership on LGBTQ+ Equality,Openly LGBTQ+ elected or appointed municipal leaders,City,NA,0
22246,454,West Jordan,UT,https://www.hrc.org/resources/municipalities/west-jordan-ut-3,49,Leadership on LGBTQ+ Equality,City test limits of restrictive state law,City,NA,0
22247,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,1,Non-Discrimination Laws,Employment,State,Sexual Orientation,5
22248,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,2,Non-Discrimination Laws,Employment,State,Gender Identity,5
22249,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,3,Non-Discrimination Laws,Employment,County,Sexual Orientation,4
22250,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,4,Non-Discrimination Laws,Employment,County,Gender Identity,4
22251,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,5,Non-Discrimination Laws,Employment,City,Sexual Orientation,5
22252,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,6,Non-Discrimination Laws,Employment,City,Gender Identity,5
22253,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,7,Non-Discrimination Laws,Housing,State,Sexual Orientation,5
22254,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,8,Non-Discrimination Laws,Housing,State,Gender Identity,5
22255,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,9,Non-Discrimination Laws,Housing,County,Sexual Orientation,4
22256,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,10,Non-Discrimination Laws,Housing,County,Gender Identity,4
22257,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,11,Non-Discrimination Laws,Housing,City,Sexual Orientation,5
22258,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,12,Non-Discrimination Laws,Housing,City,Gender Identity,5
22259,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,13,Non-Discrimination Laws,Public Accommodations,State,Sexual Orientation,0
22260,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,14,Non-Discrimination Laws,Public Accommodations,State,Gender Identity,0
22261,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,15,Non-Discrimination Laws,Public Accommodations,County,Sexual Orientation,0
22262,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,16,Non-Discrimination Laws,Public Accommodations,County,Gender Identity,0
22263,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,17,Non-Discrimination Laws,Public Accommodations,City,Sexual Orientation,0
22264,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,18,Non-Discrimination Laws,Public Accommodations,City,Gender Identity,0
22265,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,19,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,State,NA,0
22266,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,20,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,County,NA,0
22267,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,21,Non-Discrimination Laws,All-Gender Single Occupancy Facilities,City,NA,0
22268,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,22,Non-Discrimination Laws,Protects Youth From Conversion Therapy,State,NA,2
22269,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,23,Non-Discrimination Laws,Protects Youth From Conversion Therapy,County,NA,0
22270,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,24,Non-Discrimination Laws,Protects Youth From Conversion Therapy,City,NA,0
22271,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,25,Municipality as Employer,Non-Discrimination in City Employment,City,Sexual Orientation,7
22272,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,26,Municipality as Employer,Non-Discrimination in City Employment,City,Gender Identity,0
22273,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,27,Municipality as Employer,Transgender-Inclusive Healthcare Benefits,City,NA,0
22274,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,28,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Sexual Orientation,0
22275,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,29,Municipality as Employer,City Contractor Non-Discrimination Ordinance,City,Gender Identity,0
22276,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,30,Municipality as Employer,Inclusive Workplace,City,NA,0
22277,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,31,Municipality as Employer,City Employee Domestic Partner Benefits,City,NA,0
22278,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,32,Municipal Services,Human Rights Commission,County,NA,0
22279,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,33,Municipal Services,Human Rights Commission,City,NA,0
22280,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,34,Municipal Services,Enforcement Mechanism in Human Rights Commission,County,NA,0
22281,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,35,Municipal Services,Enforcement Mechanism in Human Rights Commission,City,NA,0
22282,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,36,Municipal Services,LGBTQ+ Liaison in City Executive's Office,City,NA,0
22283,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,37,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Sexual Orientation,0
22284,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,38,Municipal Services,Youth Bullying Prevention Policy for City Services,City,Gender Identity,0
22285,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,39,Municipal Services,City provides services to/supports LGBTQ+ youth,City,NA,0
22286,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,40,Municipal Services,City provides services to/supports LGBTQ+ people experiencing homelessness,City,NA,0
22287,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,41,Municipal Services,City provides services to/supports LGBTQ+ older adults,City,NA,0
22288,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,42,Municipal Services,City provides services to/supports people living with HIV or AIDS,City,NA,0
22289,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,43,Municipal Services,City provides services to/supports the transgender community,City,NA,0
22290,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,44,Law Enforcement,LGBTQ+ Police Liaison or Task Force,City,NA,0
22291,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,45,Law Enforcement,Reported 2019 Hate Crimes Statistics to the FBI,City,NA,12
22292,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,46,Leadership on LGBTQ+ Equality,Leadership's Public Position on LGBTQ+ Equality,City,NA,0
22293,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,47,Leadership on LGBTQ+ Equality,Leadership's Pro-Equality Legislative or Policy Efforts,City,NA,0
22294,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,48,Leadership on LGBTQ+ Equality,Openly LGBTQ+ elected or appointed municipal leaders,City,NA,0
22295,455,West Valley City,UT,https://www.hrc.org/resources/municipalities/west-valley-city-ut-3,49,Leadership on LGBTQ+ Equality,City test limits of restrictive state law,City,NA,0
22296,456,Barre,VT,https://www.hrc.org/resources/municipalities/barre-vt-3,1,Non-Discrimination Laws,Employment,State,Sexual Orientation,5
22297,456,Barre,VT,https://www.hrc.org/resources/municipalities/barre-vt-3,2,Non-Discrimination Laws,Employment,State,Gender Identity,5
22298,456,Barre,VT,https://www.hrc.org/resources/municipalities/barre-vt-3,3,Non-Discrimination Laws,Employment,County,Sexual Orientation,0
22299,456,Barre,VT,https://www.hrc.org/resources/municipalities/barre-vt-3,4,Non-Discrimination Laws,Employment,County,Gender Identity,0
22300,456,Barre,VT,https://www.hrc.org/resources/municipalities/barre-vt-3,5,Non-Discrimination Laws,Employment,City,Sexual Orientation,5
22301,456,Barre,VT,https://www.hrc.org/resources/municipalities/barre-vt-3,6,Non-Discrimination Laws,Employment,City,Gender Identity,5
22302,456,Barre,VT,https://www.hrc.org/resources/municipalities/barre-vt-3,7,Non-Discrimination Laws,Housing,State,Sexual Orientation,5
22303,456,Barre,VT,https://www.hrc.org/resources/municipalities/barre-vt-3,8,Non-Discrimination Laws,Housing,State,Gender Identity,5
22304,456,Barre,VT,https://www.hrc.org/resources/municipalities/barre-vt-3,9,Non-Discrimination Laws,Housing,County,Sexual Orientation,0
